h3_index,CSV_ADMI_CD,ADM_NM,GU_NM,avg_total_pop,daytime_pop,evening_pop,night_pop,peak_hour,peak_hour_pop,young_active_pop,h3_cells_in_dong,estimated_h3_pop,estimated_h3_daytime_pop,estimated_h3_evening_pop,estimated_h3_night_pop,pop_density_index,daytime_pop_index,evening_pop_index,night_pop_index,young_active_pop_index
8930e0ac107ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0accdbffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac12fffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc2bffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc53ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac893ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc0fffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac13bffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acccbffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc43ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac1b3ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0accafffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac12bffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc0bffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc77ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac137ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc33ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ac1a3ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0ace93ffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acc5bffff,11470640,신정3동,양천구,39346.23187712351,34398.4207619146,39224.81148333333,44656.7305888233,4,45144.43072699725,15343.481013865932,38,1035.43,905.22,1032.23,1175.18,0.14556,0.10961,0.171138,0.18155,0.099862
8930e0acd47ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac8b7ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd63ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd6fffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac9d3ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd4fffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd3bffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd6bffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac9d7ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd73ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac9c3ffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac99bffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd7bffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0ac9cbffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd0fffff,11470670,신정6동,양천구,18661.57413807392,17344.436730027548,18923.65396345271,19909.209532192053,0,19984.936078512397,7068.086020293848,15,1244.1,1156.3,1261.58,1327.28,0.174895,0.140012,0.209163,0.205048,0.116538
8930e0acd5bffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8afffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8abffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac88fffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8a7ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac9dbffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8a3ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8bbffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac887ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac837ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0acd4bffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac883ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac833ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac817ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac8b3ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0acd43ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e0ac897ffff,11470680,신정7동,양천구,20309.314288774105,18647.811233402204,21175.089550550965,21648.27425946478,4,21825.067093663914,7138.884664221762,17,1194.67,1096.93,1245.59,1273.43,0.167946,0.132823,0.206512,0.196729,0.103858
8930e1db04fffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db04bffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db043ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db66fffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db66bffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db667ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db663ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e0acda7ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db2d7ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db2d3ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db2bbffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db2b3ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db2abffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db29bffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db297ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db293ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db28fffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db28bffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db287ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db283ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db23bffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db217ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db213ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
8930e1db207ffff,11470550,목5동,양천구,41334.852812385216,38990.95667840909,43141.45152355372,43052.337485950404,21,44183.82956584022,15016.8238075528,24,1722.29,1624.62,1797.56,1793.85,0.242118,0.19672,0.298026,0.277127,0.154748
